dataset	mismatches	cover_extension	num_probes
tailam	8	20	250
tailam	8	30	212
tailam	8	40	176
tailam	8	50	144
tamana_bat	0	0	180
tamana_bat	0	10	160
tamana_bat	0	20	144
tamana_bat	0	30	117
tamana_bat	0	40	99
tamana_bat	0	50	80
tamana_bat	1	0	178
tamana_bat	1	10	171
tamana_bat	1	20	135
tamana_bat	1	30	117
tamana_bat	1	40	100
tamana_bat	1	50	80
tamana_bat	2	0	182
tamana_bat	2	10	170
tamana_bat	2	20	138
tamana_bat	2	30	113
tamana_bat	2	40	98
tamana_bat	2	50	83
tamana_bat	3	0	181
tamana_bat	3	10	171
tamana_bat	3	20	141
tamana_bat	3	30	112
tamana_bat	3	40	100
tamana_bat	3	50	82
tamana_bat	4	0	182
tamana_bat	4	10	174
tamana_bat	4	20	134
tamana_bat	4	30	116
tamana_bat	4	40	104
tamana_bat	4	50	82
tamana_bat	5	0	185
tamana_bat	5	10	168
tamana_bat	5	20	138
tamana_bat	5	30	115
tamana_bat	5	40	99
tamana_bat	5	50	84
tamana_bat	6	0	182
tamana_bat	6	10	163
tamana_bat	6	20	133
tamana_bat	6	30	110
tamana_bat	6	40	107
tamana_bat	6	50	84
tamana_bat	7	0	185
tamana_bat	7	10	164
tamana_bat	7	20	144
tamana_bat	7	30	112
tamana_bat	7	40	100
tamana_bat	7	50	83
tamana_bat	8	0	177
tamana_bat	8	10	163
tamana_bat	8	20	138
tamana_bat	8	30	115
tamana_bat	8	40	98
tamana_bat	8	50	86
tamiami_mammarenavirus	0	0	263
tamiami_mammarenavirus	0	10	274
tamiami_mammarenavirus	0	20	206
tamiami_mammarenavirus	0	30	167
tamiami_mammarenavirus	0	40	138
tamiami_mammarenavirus	0	50	126
tamiami_mammarenavirus	1	0	244
tamiami_mammarenavirus	1	10	266
tamiami_mammarenavirus	1	20	208
tamiami_mammarenavirus	1	30	164
tamiami_mammarenavirus	1	40	136
tamiami_mammarenavirus	1	50	124
tamiami_mammarenavirus	2	0	244
tamiami_mammarenavirus	2	10	249
tamiami_mammarenavirus	2	20	197
tamiami_mammarenavirus	2	30	160
tamiami_mammarenavirus	2	40	132
tamiami_mammarenavirus	2	50	109
tamiami_mammarenavirus	3	0	242
tamiami_mammarenavirus	3	10	250
tamiami_mammarenavirus	3	20	199
tamiami_mammarenavirus	3	30	166
tamiami_mammarenavirus	3	40	140
tamiami_mammarenavirus	3	50	111
tamiami_mammarenavirus	4	0	238
tamiami_mammarenavirus	4	10	247
tamiami_mammarenavirus	4	20	200
tamiami_mammarenavirus	4	30	156
tamiami_mammarenavirus	4	40	132
tamiami_mammarenavirus	4	50	109
tamiami_mammarenavirus	5	0	245
tamiami_mammarenavirus	5	10	250
tamiami_mammarenavirus	5	20	189
tamiami_mammarenavirus	5	30	159
tamiami_mammarenavirus	5	40	137
tamiami_mammarenavirus	5	50	109
tamiami_mammarenavirus	6	0	241
tamiami_mammarenavirus	6	10	249
tamiami_mammarenavirus	6	20	193
tamiami_mammarenavirus	6	30	159
tamiami_mammarenavirus	6	40	133
tamiami_mammarenavirus	6	50	109
tamiami_mammarenavirus	7	0	235
tamiami_mammarenavirus	7	10	241
tamiami_mammarenavirus	7	20	196
tamiami_mammarenavirus	7	30	153
tamiami_mammarenavirus	7	40	135
tamiami_mammarenavirus	7	50	110
tamiami_mammarenavirus	8	0	236
tamiami_mammarenavirus	8	10	238
tamiami_mammarenavirus	8	20	185
tamiami_mammarenavirus	8	30	154
tamiami_mammarenavirus	8	40	132
tamiami_mammarenavirus	8	50	106
tanapox	0	0	3964
tanapox	0	10	3289
tanapox	0	20	2510
tanapox	0	30	2048
tanapox	0	40	1721
tanapox	0	50	1417
tanapox	1	0	3030
tanapox	1	10	2578
tanapox	1	20	1997
tanapox	1	30	1669
tanapox	1	40	1435
tanapox	1	50	1201
tanapox	2	0	2735
tanapox	2	10	2388
tanapox	2	20	1899
tanapox	2	30	1618
tanapox	2	40	1412
tanapox	2	50	1181
tanapox	3	0	2662
tanapox	3	10	2338
tanapox	3	20	1891
tanapox	3	30	1610
tanapox	3	40	1384
tanapox	3	50	1160
tanapox	4	0	2650
tanapox	4	10	2338
tanapox	4	20	1862
tanapox	4	30	1580
tanapox	4	40	1383
tanapox	4	50	1159
tanapox	5	0	2624
tanapox	5	10	2304
tanapox	5	20	1888
tanapox	5	30	1589
tanapox	5	40	1384
tanapox	5	50	1161
tanapox	6	0	2612
tanapox	6	10	2329
tanapox	6	20	1874
tanapox	6	30	1607
tanapox	6	40	1377
tanapox	6	50	1156
tanapox	7	0	2627
tanapox	7	10	2322
tanapox	7	20	1863
tanapox	7	30	1600
tanapox	7	40	1399
tanapox	7	50	1168
tanapox	8	0	2640
tanapox	8	10	2341
tanapox	8	20	1893
tanapox	8	30	1575
tanapox	8	40	1357
tanapox	8	50	1153
tapara	0	0	202
tapara	0	10	216
tapara	0	20	169
tapara	0	30	140
tapara	0	40	115
tapara	0	50	96
tapara	1	0	198
tapara	1	10	214
tapara	1	20	165
tapara	1	30	138
tapara	1	40	119
tapara	1	50	94
tapara	2	0	203
tapara	2	10	211
tapara	2	20	165
tapara	2	30	144
tapara	2	40	114
tapara	2	50	89
tapara	3	0	203
tapara	3	10	212
tapara	3	20	173
tapara	3	30	144
tapara	3	40	116
tapara	3	50	98
tapara	4	0	198
tapara	4	10	210
tapara	4	20	172
tapara	4	30	138
tapara	4	40	114
tapara	4	50	95
tapara	5	0	200
tapara	5	10	214
tapara	5	20	165
tapara	5	30	134
tapara	5	40	115
tapara	5	50	98
tapara	6	0	204
tapara	6	10	208
tapara	6	20	165
tapara	6	30	137
tapara	6	40	115
tapara	6	50	95
tapara	7	0	196
tapara	7	10	213
tapara	7	20	163
tapara	7	30	139
tapara	7	40	115
tapara	7	50	97
tapara	8	0	201
tapara	8	10	210
tapara	8	20	168
tapara	8	30	137
tapara	8	40	122
tapara	8	50	96
tembusu	0	0	4121
tembusu	0	10	3085
tembusu	0	20	2221
tembusu	0	30	1664
tembusu	0	40	1329
tembusu	0	50	1092
tembusu	1	0	1889
tembusu	1	10	1492
tembusu	1	20	1108
tembusu	1	30	868
tembusu	1	40	716
tembusu	1	50	564
tembusu	2	0	1211
tembusu	2	10	1040
tembusu	2	20	782
tembusu	2	30	634
tembusu	2	40	518
tembusu	2	50	430
tembusu	3	0	932
tembusu	3	10	822
tembusu	3	20	636
tembusu	3	30	504
tembusu	3	40	416
tembusu	3	50	350
tembusu	4	0	789
tembusu	4	10	675
tembusu	4	20	542
tembusu	4	30	398
tembusu	4	40	345
tembusu	4	50	295
tembusu	5	0	698
tembusu	5	10	559
tembusu	5	20	440
tembusu	5	30	348
tembusu	5	40	304
tembusu	5	50	236
tembusu	6	0	626
tembusu	6	10	519
tembusu	6	20	397
tembusu	6	30	313
tembusu	6	40	255
tembusu	6	50	222
tembusu	7	0	591
tembusu	7	10	490
tembusu	7	20	386
tembusu	7	30	303
tembusu	7	40	243
tembusu	7	50	215
tembusu	8	0	576
tembusu	8	10	470
tembusu	8	20	377
tembusu	8	30	297
tembusu	8	40	249
tembusu	8	50	211
tete_orthobunyavirus	0	0	421
tete_orthobunyavirus	0	10	411
tete_orthobunyavirus	0	20	332
tete_orthobunyavirus	0	30	274
tete_orthobunyavirus	0	40	232
tete_orthobunyavirus	0	50	191
tete_orthobunyavirus	1	0	418
tete_orthobunyavirus	1	10	415
tete_orthobunyavirus	1	20	330
tete_orthobunyavirus	1	30	279
tete_orthobunyavirus	1	40	242
tete_orthobunyavirus	1	50	198
tete_orthobunyavirus	2	0	418
tete_orthobunyavirus	2	10	409
tete_orthobunyavirus	2	20	329
tete_orthobunyavirus	2	30	271
tete_orthobunyavirus	2	40	232
tete_orthobunyavirus	2	50	199
tete_orthobunyavirus	3	0	428
tete_orthobunyavirus	3	10	415
tete_orthobunyavirus	3	20	329
tete_orthobunyavirus	3	30	274
tete_orthobunyavirus	3	40	237
tete_orthobunyavirus	3	50	194
tete_orthobunyavirus	4	0	410
tete_orthobunyavirus	4	10	413
tete_orthobunyavirus	4	20	331
tete_orthobunyavirus	4	30	279
tete_orthobunyavirus	4	40	229
tete_orthobunyavirus	4	50	189
tete_orthobunyavirus	5	0	425
tete_orthobunyavirus	5	10	414
tete_orthobunyavirus	5	20	330
tete_orthobunyavirus	5	30	275
tete_orthobunyavirus	5	40	225
tete_orthobunyavirus	5	50	191
tete_orthobunyavirus	6	0	417
tete_orthobunyavirus	6	10	417
tete_orthobunyavirus	6	20	337
tete_orthobunyavirus	6	30	267
tete_orthobunyavirus	6	40	224
tete_orthobunyavirus	6	50	203
tete_orthobunyavirus	7	0	426
tete_orthobunyavirus	7	10	420
tete_orthobunyavirus	7	20	334
tete_orthobunyavirus	7	30	273
tete_orthobunyavirus	7	40	227
tete_orthobunyavirus	7	50	197
tete_orthobunyavirus	8	0	433
tete_orthobunyavirus	8	10	420
tete_orthobunyavirus	8	20	336
tete_orthobunyavirus	8	30	275
tete_orthobunyavirus	8	40	228
tete_orthobunyavirus	8	50	193
thailand_orthohantavirus	0	0	283
thailand_orthohantavirus	0	10	296
thailand_orthohantavirus	0	20	232
thailand_orthohantavirus	0	30	198
thailand_orthohantavirus	0	40	163
thailand_orthohantavirus	0	50	134
thailand_orthohantavirus	1	0	277
thailand_orthohantavirus	1	10	297
thailand_orthohantavirus	1	20	228
thailand_orthohantavirus	1	30	196
thailand_orthohantavirus	1	40	164
thailand_orthohantavirus	1	50	137
thailand_orthohantavirus	2	0	277
thailand_orthohantavirus	2	10	295
thailand_orthohantavirus	2	20	233
thailand_orthohantavirus	2	30	192
thailand_orthohantavirus	2	40	161
thailand_orthohantavirus	2	50	132
thailand_orthohantavirus	3	0	277
thailand_orthohantavirus	3	10	295
thailand_orthohantavirus	3	20	235
thailand_orthohantavirus	3	30	193
thailand_orthohantavirus	3	40	158
thailand_orthohantavirus	3	50	126
thailand_orthohantavirus	4	0	275
thailand_orthohantavirus	4	10	296
thailand_orthohantavirus	4	20	235
thailand_orthohantavirus	4	30	189
thailand_orthohantavirus	4	40	160
thailand_orthohantavirus	4	50	134
thailand_orthohantavirus	5	0	281
thailand_orthohantavirus	5	10	297
thailand_orthohantavirus	5	20	231
thailand_orthohantavirus	5	30	186
thailand_orthohantavirus	5	40	156
thailand_orthohantavirus	5	50	132
thailand_orthohantavirus	6	0	275
thailand_orthohantavirus	6	10	292
thailand_orthohantavirus	6	20	226
thailand_orthohantavirus	6	30	188
thailand_orthohantavirus	6	40	155
thailand_orthohantavirus	6	50	127
thailand_orthohantavirus	7	0	281
thailand_orthohantavirus	7	10	290
thailand_orthohantavirus	7	20	229
thailand_orthohantavirus	7	30	188
thailand_orthohantavirus	7	40	161
thailand_orthohantavirus	7	50	130
thailand_orthohantavirus	8	0	277
thailand_orthohantavirus	8	10	285
thailand_orthohantavirus	8	20	227
thailand_orthohantavirus	8	30	186
thailand_orthohantavirus	8	40	162
thailand_orthohantavirus	8	50	123
thiafora_orthonairovirus	0	0	578
thiafora_orthonairovirus	0	10	605
thiafora_orthonairovirus	0	20	487
thiafora_orthonairovirus	0	30	400
thiafora_orthonairovirus	0	40	329
thiafora_orthonairovirus	0	50	275
thiafora_orthonairovirus	1	0	575
thiafora_orthonairovirus	1	10	617
thiafora_orthonairovirus	1	20	480
thiafora_orthonairovirus	1	30	400
thiafora_orthonairovirus	1	40	333
thiafora_orthonairovirus	1	50	273
thiafora_orthonairovirus	2	0	566
thiafora_orthonairovirus	2	10	624
thiafora_orthonairovirus	2	20	471
thiafora_orthonairovirus	2	30	393
thiafora_orthonairovirus	2	40	336
thiafora_orthonairovirus	2	50	277
thiafora_orthonairovirus	3	0	570
thiafora_orthonairovirus	3	10	612
thiafora_orthonairovirus	3	20	487
thiafora_orthonairovirus	3	30	401
thiafora_orthonairovirus	3	40	329
thiafora_orthonairovirus	3	50	271
thiafora_orthonairovirus	4	0	578
thiafora_orthonairovirus	4	10	617
thiafora_orthonairovirus	4	20	490
thiafora_orthonairovirus	4	30	393
thiafora_orthonairovirus	4	40	336
thiafora_orthonairovirus	4	50	271
thiafora_orthonairovirus	5	0	578
thiafora_orthonairovirus	5	10	610
thiafora_orthonairovirus	5	20	488
thiafora_orthonairovirus	5	30	385
thiafora_orthonairovirus	5	40	333
thiafora_orthonairovirus	5	50	277
thiafora_orthonairovirus	6	0	572
thiafora_orthonairovirus	6	10	621
thiafora_orthonairovirus	6	20	486
thiafora_orthonairovirus	6	30	389
thiafora_orthonairovirus	6	40	330
thiafora_orthonairovirus	6	50	273
thiafora_orthonairovirus	7	0	575
thiafora_orthonairovirus	7	10	612
thiafora_orthonairovirus	7	20	485
thiafora_orthonairovirus	7	30	389
thiafora_orthonairovirus	7	40	335
thiafora_orthonairovirus	7	50	280
thiafora_orthonairovirus	8	0	577
thiafora_orthonairovirus	8	10	625
thiafora_orthonairovirus	8	20	480
thiafora_orthonairovirus	8	30	395
thiafora_orthonairovirus	8	40	333
thiafora_orthonairovirus	8	50	275
thogoto_thogotovirus	0	0	397
thogoto_thogotovirus	0	10	411
thogoto_thogotovirus	0	20	318
thogoto_thogotovirus	0	30	265
thogoto_thogotovirus	0	40	221
thogoto_thogotovirus	0	50	184
thogoto_thogotovirus	1	0	396
thogoto_thogotovirus	1	10	401
thogoto_thogotovirus	1	20	316
thogoto_thogotovirus	1	30	257
thogoto_thogotovirus	1	40	227
thogoto_thogotovirus	1	50	181
thogoto_thogotovirus	2	0	378
thogoto_thogotovirus	2	10	399
thogoto_thogotovirus	2	20	313
thogoto_thogotovirus	2	30	257
thogoto_thogotovirus	2	40	225
thogoto_thogotovirus	2	50	177
thogoto_thogotovirus	3	0	380
thogoto_thogotovirus	3	10	392
thogoto_thogotovirus	3	20	312
thogoto_thogotovirus	3	30	258
thogoto_thogotovirus	3	40	218
thogoto_thogotovirus	3	50	172
thogoto_thogotovirus	4	0	374
thogoto_thogotovirus	4	10	387
thogoto_thogotovirus	4	20	305
thogoto_thogotovirus	4	30	251
thogoto_thogotovirus	4	40	213
thogoto_thogotovirus	4	50	177
thogoto_thogotovirus	5	0	364
thogoto_thogotovirus	5	10	386
thogoto_thogotovirus	5	20	309
thogoto_thogotovirus	5	30	251
thogoto_thogotovirus	5	40	217
thogoto_thogotovirus	5	50	174
thogoto_thogotovirus	6	0	369
thogoto_thogotovirus	6	10	383
thogoto_thogotovirus	6	20	302
thogoto_thogotovirus	6	30	243
thogoto_thogotovirus	6	40	215
thogoto_thogotovirus	6	50	168
thogoto_thogotovirus	7	0	363
thogoto_thogotovirus	7	10	377
thogoto_thogotovirus	7	20	301
thogoto_thogotovirus	7	30	242
thogoto_thogotovirus	7	40	208
thogoto_thogotovirus	7	50	172
thogoto_thogotovirus	8	0	362
thogoto_thogotovirus	8	10	376
thogoto_thogotovirus	8	20	297
thogoto_thogotovirus	8	30	241
thogoto_thogotovirus	8	40	199
thogoto_thogotovirus	8	50	174
tho	0	0	177
tho	0	10	191
tho	0	20	147
tho	0	30	123
tho	0	40	102
tho	0	50	80
tho	1	0	180
tho	1	10	188
tho	1	20	145
tho	1	30	123
tho	1	40	98
tho	1	50	80
tho	2	0	173
tho	2	10	187
tho	2	20	146
tho	2	30	120
tho	2	40	102
tho	2	50	82
tho	3	0	182
tho	3	10	186
tho	3	20	148
tho	3	30	122
tho	3	40	101
tho	3	50	82
tho	4	0	178
tho	4	10	188
tho	4	20	152
tho	4	30	123
tho	4	40	98
tho	4	50	81
tho	5	0	175
tho	5	10	188
tho	5	20	150
tho	5	30	121
tho	5	40	101
tho	5	50	84
tho	6	0	176
tho	6	10	190
tho	6	20	146
tho	6	30	123
tho	6	40	96
tho	6	50	85
tho	7	0	178
tho	7	10	191
tho	7	20	143
tho	7	30	119
tho	7	40	104
tho	7	50	85
tho	8	0	177
tho	8	10	192
tho	8	20	144
tho	8	30	119
tho	8	40	102
tho	8	50	82
thottapalayam_orthohantavirus	0	0	1167
thottapalayam_orthohantavirus	0	10	1223
thottapalayam_orthohantavirus	0	20	890
thottapalayam_orthohantavirus	0	30	706
thottapalayam_orthohantavirus	0	40	582
thottapalayam_orthohantavirus	0	50	477
thottapalayam_orthohantavirus	1	0	893
thottapalayam_orthohantavirus	1	10	933
thottapalayam_orthohantavirus	1	20	686
thottapalayam_orthohantavirus	1	30	545
thottapalayam_orthohantavirus	1	40	439
thottapalayam_orthohantavirus	1	50	357
thottapalayam_orthohantavirus	2	0	735
thottapalayam_orthohantavirus	2	10	763
thottapalayam_orthohantavirus	2	20	559
thottapalayam_orthohantavirus	2	30	436
thottapalayam_orthohantavirus	2	40	347
thottapalayam_orthohantavirus	2	50	273
thottapalayam_orthohantavirus	3	0	594
thottapalayam_orthohantavirus	3	10	615
thottapalayam_orthohantavirus	3	20	454
thottapalayam_orthohantavirus	3	30	346
thottapalayam_orthohantavirus	3	40	282
thottapalayam_orthohantavirus	3	50	232
thottapalayam_orthohantavirus	4	0	524
thottapalayam_orthohantavirus	4	10	529
thottapalayam_orthohantavirus	4	20	386
thottapalayam_orthohantavirus	4	30	313
thottapalayam_orthohantavirus	4	40	252
thottapalayam_orthohantavirus	4	50	209
thottapalayam_orthohantavirus	5	0	474
thottapalayam_orthohantavirus	5	10	483
thottapalayam_orthohantavirus	5	20	363
thottapalayam_orthohantavirus	5	30	286
thottapalayam_orthohantavirus	5	40	238
thottapalayam_orthohantavirus	5	50	204
thottapalayam_orthohantavirus	6	0	463
thottapalayam_orthohantavirus	6	10	463
thottapalayam_orthohantavirus	6	20	358
thottapalayam_orthohantavirus	6	30	286
thottapalayam_orthohantavirus	6	40	237
thottapalayam_orthohantavirus	6	50	194
thottapalayam_orthohantavirus	7	0	448
thottapalayam_orthohantavirus	7	10	435
thottapalayam_orthohantavirus	7	20	330
thottapalayam_orthohantavirus	7	30	273
thottapalayam_orthohantavirus	7	40	222
thottapalayam_orthohantavirus	7	50	187
thottapalayam_orthohantavirus	8	0	438
thottapalayam_orthohantavirus	8	10	432
thottapalayam_orthohantavirus	8	20	322
thottapalayam_orthohantavirus	8	30	265
thottapalayam_orthohantavirus	8	40	230
thottapalayam_orthohantavirus	8	50	184
tick-borne_encephalitis	0	0	10447
tick-borne_encephalitis	0	10	9137
tick-borne_encephalitis	0	20	6648
tick-borne_encephalitis	0	30	5230
tick-borne_encephalitis	0	40	4264
tick-borne_encephalitis	0	50	3460
tick-borne_encephalitis	1	0	5950
tick-borne_encephalitis	1	10	4935
tick-borne_encephalitis	1	20	3622
tick-borne_encephalitis	1	30	2869
tick-borne_encephalitis	1	40	2347
tick-borne_encephalitis	1	50	1923
tick-borne_encephalitis	2	0	3787
tick-borne_encephalitis	2	10	3150
tick-borne_encephalitis	2	20	2379
tick-borne_encephalitis	2	30	1911
tick-borne_encephalitis	2	40	1562
tick-borne_encephalitis	2	50	1277
tick-borne_encephalitis	3	0	2788
tick-borne_encephalitis	3	10	2284
tick-borne_encephalitis	3	20	1739
tick-borne_encephalitis	3	30	1388
tick-borne_encephalitis	3	40	1135
tick-borne_encephalitis	3	50	939
tick-borne_encephalitis	4	0	2298
tick-borne_encephalitis	4	10	1814
tick-borne_encephalitis	4	20	1398
tick-borne_encephalitis	4	30	1104
tick-borne_encephalitis	4	40	917
tick-borne_encephalitis	4	50	756
tick-borne_encephalitis	5	0	1951
tick-borne_encephalitis	5	10	1540
tick-borne_encephalitis	5	20	1196
tick-borne_encephalitis	5	30	960
tick-borne_encephalitis	5	40	795
tick-borne_encephalitis	5	50	663
tick-borne_encephalitis	6	0	1734
tick-borne_encephalitis	6	10	1372
tick-borne_encephalitis	6	20	1050
tick-borne_encephalitis	6	30	854
tick-borne_encephalitis	6	40	695
tick-borne_encephalitis	6	50	592
tick-borne_encephalitis	7	0	1608
tick-borne_encephalitis	7	10	1260
tick-borne_encephalitis	7	20	975
tick-borne_encephalitis	7	30	781
tick-borne_encephalitis	7	40	644
tick-borne_encephalitis	7	50	530
tick-borne_encephalitis	8	0	1544
tick-borne_encephalitis	8	10	1205
tick-borne_encephalitis	8	20	916
tick-borne_encephalitis	8	30	741
tick-borne_encephalitis	8	40	609
tick-borne_encephalitis	8	50	521
tioman_rubulavirus	0	0	253
tioman_rubulavirus	0	10	272
tioman_rubulavirus	0	20	201
tioman_rubulavirus	0	30	172
tioman_rubulavirus	0	40	144
tioman_rubulavirus	0	50	112
tioman_rubulavirus	1	0	249
tioman_rubulavirus	1	10	272
tioman_rubulavirus	1	20	201
tioman_rubulavirus	1	30	167
tioman_rubulavirus	1	40	145
tioman_rubulavirus	1	50	116
tioman_rubulavirus	2	0	255
tioman_rubulavirus	2	10	256
tioman_rubulavirus	2	20	204
tioman_rubulavirus	2	30	169
tioman_rubulavirus	2	40	143
tioman_rubulavirus	2	50	122
tioman_rubulavirus	3	0	248
tioman_rubulavirus	3	10	264
tioman_rubulavirus	3	20	213
tioman_rubulavirus	3	30	175
tioman_rubulavirus	3	40	141
tioman_rubulavirus	3	50	118
tioman_rubulavirus	4	0	248
tioman_rubulavirus	4	10	267
tioman_rubulavirus	4	20	204
tioman_rubulavirus	4	30	169
tioman_rubulavirus	4	40	143
tioman_rubulavirus	4	50	113
tioman_rubulavirus	5	0	244
tioman_rubulavirus	5	10	259
tioman_rubulavirus	5	20	209
tioman_rubulavirus	5	30	170
tioman_rubulavirus	5	40	148
tioman_rubulavirus	5	50	115
tioman_rubulavirus	6	0	248
tioman_rubulavirus	6	10	264
tioman_rubulavirus	6	20	202
tioman_rubulavirus	6	30	175
tioman_rubulavirus	6	40	143
tioman_rubulavirus	6	50	116
tioman_rubulavirus	7	0	244
tioman_rubulavirus	7	10	267
tioman_rubulavirus	7	20	206
tioman_rubulavirus	7	30	169
tioman_rubulavirus	7	40	146
tioman_rubulavirus	7	50	116
tioman_rubulavirus	8	0	245
tioman_rubulavirus	8	10	266
tioman_rubulavirus	8	20	207
tioman_rubulavirus	8	30	168
tioman_rubulavirus	8	40	148
tioman_rubulavirus	8	50	116
tofla	0	0	464
tofla	0	10	484
tofla	0	20	346
tofla	0	30	282
tofla	0	40	231
tofla	0	50	183
tofla	1	0	353
tofla	1	10	385
tofla	1	20	292
tofla	1	30	230
tofla	1	40	190
tofla	1	50	153
tofla	2	0	319
tofla	2	10	345
tofla	2	20	258
tofla	2	30	214
tofla	2	40	177
tofla	2	50	147
tofla	3	0	314
tofla	3	10	336
tofla	3	20	245
tofla	3	30	207
tofla	3	40	179
tofla	3	50	142
tofla	4	0	295
tofla	4	10	319
tofla	4	20	252
tofla	4	30	198
tofla	4	40	174
tofla	4	50	137
tofla	5	0	308
tofla	5	10	316
tofla	5	20	254
tofla	5	30	208
tofla	5	40	172
tofla	5	50	149
tofla	6	0	298
tofla	6	10	316
tofla	6	20	254
tofla	6	30	198
tofla	6	40	174
tofla	6	50	142
tofla	7	0	299
tofla	7	10	319
tofla	7	20	248
tofla	7	30	199
tofla	7	40	168
tofla	7	50	143
tofla	8	0	302
tofla	8	10	324
tofla	8	20	247
tofla	8	30	202
tofla	8	40	175
tofla	8	50	139
tonate	0	0	187
tonate	0	10	197
tonate	0	20	151
tonate	0	30	124
tonate	0	40	100
tonate	0	50	92
tonate	1	0	185
tonate	1	10	196
tonate	1	20	156
tonate	1	30	125
tonate	1	40	109
tonate	1	50	84
tonate	2	0	184
tonate	2	10	198
tonate	2	20	158
tonate	2	30	121
tonate	2	40	102
tonate	2	50	91
tonate	3	0	189
tonate	3	10	200
tonate	3	20	147
tonate	3	30	125
tonate	3	40	105
tonate	3	50	88
tonate	4	0	187
tonate	4	10	191
tonate	4	20	154
tonate	4	30	130
tonate	4	40	108
tonate	4	50	87
tonate	5	0	184
tonate	5	10	196
tonate	5	20	155
tonate	5	30	127
tonate	5	40	106
tonate	5	50	88
tonate	6	0	181
tonate	6	10	202
tonate	6	20	151
tonate	6	30	122
tonate	6	40	103
tonate	6	50	84
tonate	7	0	183
tonate	7	10	196
tonate	7	20	152
tonate	7	30	123
tonate	7	40	104
tonate	7	50	94
tonate	8	0	180
tonate	8	10	197
tonate	8	20	155
tonate	8	30	126
tonate	8	40	111
tonate	8	50	84
toros	0	0	237
toros	0	10	249
toros	0	20	188
toros	0	30	149
toros	0	40	124
toros	0	50	102
toros	1	0	210
toros	1	10	224
toros	1	20	173
toros	1	30	134
toros	1	40	115
toros	1	50	98
toros	2	0	204
toros	2	10	221
toros	2	20	169
toros	2	30	139
toros	2	40	118
toros	2	50	93
toros	3	0	200
toros	3	10	214
toros	3	20	168
toros	3	30	133
toros	3	40	118
toros	3	50	92
toros	4	0	203
toros	4	10	217
toros	4	20	165
toros	4	30	135
toros	4	40	119
toros	4	50	95
toros	5	0	205
toros	5	10	217
toros	5	20	165
toros	5	30	136
toros	5	40	120
toros	5	50	92
toros	6	0	205
toros	6	10	216
toros	6	20	174
toros	6	30	140
toros	6	40	119
toros	6	50	94
toros	7	0	207
toros	7	10	214
toros	7	20	171
toros	7	30	137
toros	7	40	116
toros	7	50	92
toros	8	0	201
toros	8	10	214
toros	8	20	171
toros	8	30	137
toros	8	40	116
toros	8	50	96
torque_teno_canis	0	0	253
torque_teno_canis	0	10	231
torque_teno_canis	0	20	166
torque_teno_canis	0	30	131
torque_teno_canis	0	40	109
torque_teno_canis	0	50	91
torque_teno_canis	1	0	165
torque_teno_canis	1	10	145
torque_teno_canis	1	20	106
torque_teno_canis	1	30	81
torque_teno_canis	1	40	74
torque_teno_canis	1	50	59
torque_teno_canis	2	0	130
torque_teno_canis	2	10	117
torque_teno_canis	2	20	83
torque_teno_canis	2	30	67
torque_teno_canis	2	40	50
torque_teno_canis	2	50	41
torque_teno_canis	3	0	105
torque_teno_canis	3	10	95
